;time;x;y;fx;fy
;63;120;-117;0;488
;126;120;-113;0;488
;189;120;-110;0;488
;252;120;-102;0;488
;315;120;-99;0;470
;378;120;-95;0;470
;441;120;-91;0;470
;504;120;-84;0;470
;567;120;-80;0;470
;630;120;-77;0;377
;693;120;-73;0;377
;756;120;-66;0;377
;819;120;-62;0;377
;882;120;-58;0;377
;945;120;-55;0;381
;1008;120;-47;31;381
;1071;120;-44;31;381
;1134;120;-40;31;381
;1197;120;-36;31;381
;1260;120;-29;26;326
;1323;120;-25;26;326
;1386;120;-22;26;326
;1449;120;-18;26;326
;1512;120;-11;26;326
;1575;120;-7;26;296
;1638;120;-4;33;296
;1701;120;0;33;296
;1764;120;6;33;296
;1827;120;10;33;296
;1890;120;14;33;293
;1953;120;17;35;293
;2016;120;25;35;293
;2079;120;28;35;293
;2142;120;32;35;293
;2205;120;36;35;265
;2268;120;46;42;265
;2331;120;50;42;265
;2394;120;55;42;265
;2457;120;60;42;265
;2520;120;67;37;226
;2583;120;71;37;226
;2646;120;74;37;226
;2709;120;77;37;226
;2772;120;84;37;218
;2835;120;87;39;218
;2898;120;90;39;218
;2961;120;94;39;218
;3024;120;100;39;218
;3087;120;104;39;220
;3150;120;107;40;220
;3213;120;110;40;220
;3276;120;117;40;220
;3339;120;120;40;220
;3402;120;123;40;46
;3465;120;123;28;46
;3528;120;123;28;46
;3591;120;123;28;46
;3654;120;123;28;46
;3717;120;123;28;46
;3780;120;123;0;0
;3843;120;123;0;0
;3906;120;123;0;0
;3969;120;123;-80;-95
;4032;120;123;-80;-95
;4095;120;123;-80;-95
;4158;120;123;-105;-95
;4221;120;123;-105;-89
;4284;120;123;-105;-89
;4347;120;123;-105;-89
;4410;120;123;-105;-89
;4473;120;123;-89;-89
;4536;120;122;-89;-145
;4599;120;118;-89;-145
;4662;120;116;-89;-145
;4725;120;114;-89;-145
;4788;119;112;-129;-145
;4851;116;110;-129;-105
;4914;114;110;-129;-105
;4977;112;110;-129;-105
;5040;111;110;-129;-105
;5103;105;110;-334;-66
;5166;102;110;-334;-66
;5229;98;110;-334;-66
;5292;94;110;-334;-66
;5355;86;110;-334;-66
;5418;84;110;-162;-66
;5481;81;106;-162;-261
;5544;79;101;-162;-261
;5607;74;92;-162;-261
;5670;72;87;-162;-261
;5733;71;82;-108;-261
;5796;71;80;-108;-122
;5859;71;76;-108;-122
;5922;71;74;-108;-122
;5985;71;73;-108;-122
;6048;69;71;-195;-122
;6111;66;71;-195;-71
;6174;60;71;-195;-71
;6237;58;71;-195;-71
;6300;55;71;-195;-71
;6363;50;69;-149;-208
;6426;48;66;-149;-208
;6489;46;63;-149;-208
;6552;42;56;-149;-208
;6615;40;53;0;-208
;6678;40;49;0;-208
;6741;40;46;0;-241
;6804;40;42;0;-241
;6867;40;39;0;-241
;6930;40;32;-157;-241
;6993;38;28;-157;-241
;7056;36;24;-157;-65
;7119;31;24;-157;-65
;7182;29;24;-157;-65
;7245;26;24;-204;-65
;7308;24;24;-204;-65
;7371;21;24;-204;-179
;7434;14;19;-204;-179
;7497;11;17;-204;-179
;7560;7;15;-204;-179
;7623;5;12;-154;-179
;7686;1;8;-154;-134
;7749;0;6;-154;-134
;7812;-2;4;-154;-134
;7875;-5;1;-94;-134
;7938;-5;0;-94;-134
;8001;-5;-1;-94;-28
;8064;-5;-1;-94;-28
;8127;-5;-1;-94;-28
;8190;-6;-1;-128;-28
;8253;-8;-1;-128;-28
;8316;-9;-2;-128;-151
;8379;-11;-4;-128;-151
;8442;-14;-8;-128;-151
;8505;-17;-10;-332;-151
;8568;-22;-12;-332;-151
;8631;-26;-14;-332;-160
;8694;-35;-19;-332;-160
;8757;-40;-21;-332;-160
;8820;-44;-23;-145;-160
;8883;-46;-25;-145;-160
;8946;-50;-30;-145;-173
;9009;-52;-33;-145;-173
;9072;-54;-35;-145;-173
;9135;-56;-38;-115;-173
;9198;-59;-43;-115;-162
;9261;-60;-45;-115;-162
;9324;-62;-47;-115;-162
;9387;-63;-50;-115;-162
;9450;-67;-54;-118;-162
;9513;-68;-57;-118;-154
;9576;-70;-59;-118;-154
;9639;-71;-61;-118;-154
;9702;-74;-65;-118;-154
;9765;-76;-67;-117;-154
;9828;-77;-69;-117;-154
;9891;-80;-74;-117;-166
;9954;-82;-77;-117;-166
;10017;-83;-79;-117;-166
;10080;-84;-82;-107;-166
;10143;-84;-87;-107;-135
;10206;-84;-89;-107;-135
;10269;-84;-90;-107;-135
;10332;-84;-94;-97;-135
;10395;-84;-96;-97;-135
;10458;-84;-98;-97;-137
;10521;-84;-100;-97;-137
;10584;-84;-104;-97;-137
;10647;-84;-106;-97;-137
;10710;-86;-108;-249;-137
;10773;-90;-110;-249;-137
;10836;-98;-113;-249;-115
;10899;-102;-115;-249;-115
;10962;-106;-116;-249;-115
;11025;-110;-118;-241;-115
;11088;-114;-119;-241;-115
;11151;-121;-123;-241;-119
;11214;-124;-124;-241;-119
;11277;-131;-127;0;-119
;11340;-131;-127;0;-119
;11403;-131;-130;0;-55
;11466;-131;-130;0;-55
;11529;-131;-130;0;-55
;11592;-131;-130;0;35
;11655;-137;-130;870;35
;11718;-141;-130;870;35
;11781;-144;-130;870;0
;11844;-152;-130;870;0
;11907;-152;-130;1270;0
;11970;-148;-130;1270;0
;12033;-141;-130;1270;33
;12096;-137;-130;1270;33
;12159;-134;-130;1270;33
;12222;-130;-130;1321;33
;12285;-123;-130;1321;33
;12348;-119;-130;1321;40
;12411;-115;-130;1321;40
;12474;-112;-130;1321;40
;12537;-109;-130;1161;40
;12600;-113;-130;1161;40
;12663;-119;-130;1161;29
;12726;-122;-130;1161;29
;12789;-126;-130;1161;0
;12852;-124;-130;1354;0
;12915;-121;-130;1354;0
;12978;-117;-130;1354;33
;13041;-114;-130;1354;33
;13104;-106;-130;1290;33
;13167;-103;-130;1290;33
;13230;-99;-130;1290;33
;13293;-92;-130;1290;59
;13356;-88;-130;1290;59
;13419;-85;-130;1290;59
;13482;-81;-130;338;59
;13545;-77;-130;338;59
;13608;-70;-128;338;146
;13671;-65;-126;338;146
;13734;-61;-124;338;146
;13797;-56;-120;144;146
;13860;-56;-120;144;146
;13923;-52;-115;144;146
;13986;-50;-115;144;0
;14049;-48;-115;144;-27
;14112;-52;-115;838;-27
;14175;-56;-115;838;-27
;14238;-59;-115;838;-27
;14301;-66;-115;838;-57
;14364;-67;-115;1348;-57
;14427;-64;-115;1348;-57
;14490;-56;-115;1348;-57
;14553;-56;-115;1348;-57
;14616;-49;-115;1348;28
;14679;-45;-115;611;28
;14742;-42;-115;611;28
;14805;-38;-115;611;28
;14868;-31;-115;611;62
;14931;-27;-115;611;62
;14994;-24;-115;872;62
;15057;-31;-115;872;62
;15120;-35;-115;872;62
;15183;-39;-115;872;62
;15246;-42;-115;872;-52
;15309;-46;-115;1419;-52
;15372;-39;-115;1419;-52
;15435;-36;-115;1419;-52
;15498;-32;-115;1419;-52
;15561;-25;-115;1419;31
;15624;-21;-115;423;31
;15687;-17;-115;423;31
;15750;-14;-115;423;31
;15813;-6;-115;423;31
;15876;-3;-115;423;43
;15939;0;-115;224;43
;16002;3;-115;224;43
;16065;9;-115;224;43
;16128;13;-115;224;43
;16191;16;-115;224;0
;16254;18;-115;65;0
;16317;18;-115;65;0
;16380;18;-115;65;0
;16443;18;-115;65;0
;16506;18;-115;65;-33
;16569;18;-115;94;-33
;16632;18;-115;94;-33
;16695;18;-115;94;-33
;16758;18;-115;94;-33
;16821;18;-115;94;-91
;16884;22;-115;204;-91
;16947;25;-115;204;-91
;17010;28;-115;204;-91
;17073;35;-115;204;0
;17136;37;-115;40;0
;17199;37;-115;40;0
;17262;37;-115;40;0
;17325;37;-115;40;0
;17388;37;-115;40;0
;17451;37;-115;0;0
;17514;37;-115;0;0
;17577;37;-115;0;0
;17640;37;-115;0;0
;17703;37;-115;0;0
;17766;37;-115;0;0
;17829;37;-115;32;0
;17892;37;-115;32;62
;17955;37;-115;32;62
;18018;37;-115;32;62
;18081;37;-115;31;62
;18144;37;-115;31;62
;18207;37;-115;31;81
;18270;37;-115;31;81
;18333;37;-115;31;81
;18396;37;-115;54;81
;18459;37;-115;54;0
;18522;37;-115;54;0
;18585;37;-115;54;0
;18648;37;-115;54;0
;18711;37;-115;52;0
;18774;37;-115;52;44
;18837;37;-115;52;44
;18900;37;-115;52;44
;18963;37;-115;52;44
;19026;37;-115;73;0
;19089;37;-115;73;0
;19152;37;-115;73;0
;19215;37;-115;73;0
;19278;37;-115;73;-32
;19341;37;-115;873;-32
;19404;30;-115;873;-32
;19467;26;-115;873;-32
;19530;23;-115;873;-32
;19593;19;-115;873;-54
;19656;19;-115;1436;-54
;19719;23;-115;1436;-54
;19782;27;-115;1436;-54
;19845;30;-115;1436;-54
;19908;37;-115;1436;0
;19971;41;-115;1263;0
;20034;45;-115;1263;83
;20097;52;-115;1263;83
;20160;56;-115;1263;83
;20223;59;-115;1263;83
;20286;66;-115;400;83
;20349;66;-115;400;83
;20412;74;-112;400;134
;20475;78;-111;400;134
;20538;82;-109;400;134
;20601;90;-106;493;134
;20664;93;-105;493;74
;20727;97;-105;493;74
;20790;104;-105;493;74
;20853;104;-105;493;74
;20916;112;-105;280;74
;20979;117;-105;280;62
;21042;126;-105;280;62
;21105;126;-105;280;62
;21168;136;-105;280;62
;21231;139;-105;68;62
;21294;139;-105;68;37
;21357;139;-105;68;37
;21420;139;-105;68;37
;21483;139;-105;-77;52
;21546;139;-105;-77;52
;21609;139;-99;-77;308
;21672;139;-96;-77;308
;21735;139;-92;-77;308
;21798;134;-85;-201;308
;21861;134;-85;-201;308
;21924;128;-80;-201;168
