x;y
127;-117
127;-113
124;-106
121;-103
118;-99
111;-92
108;-87
105;-83
98;-77
95;-73
91;-70
88;-67
84;-63
77;-56
74;-53
70;-50
62;-41
62;-41
54;-33
50;-30
47;-26
40;-19
36;-16
33;-12
26;-5
26;-5
20;2
17;6
14;11
8;20
4;25
1;28
-1;30
-6;35
-9;37
-11;40
-14;42
-20;47
-23;50
-26;52
-29;55
-36;59
-39;61
-42;62
-45;64
-52;68
-55;70
-58;71
-60;73
-65;76
-68;78
-71;78
-74;78
-78;78
-81;78
-83;78
-88;83
-88;83
-93;88
-96;91
-101;97
-103;100
-105;103
-106;106
-108;110
-110;113
-113;116
-115;118
-117;120
-120;123
-122;124
-123;124
-124;124
-124;124
-124;124
-124;124
-124;124
-124;124
